year,state_abbr,state_name,population,violent_crime,property_crime,Violent_Crime_rate,Property_Crime_rate
2011,IA,Iowa,3064097,7883,72043,257.2699232,2351.198412
2011,ID,Idaho,1583744,3202,32875,202.1791401,2075.777398
2011,IL,Illinois,12859752,54523,344468,423.9817378,2678.651968
2011,IN,Indiana,6516353,21619,206016,331.7653295,3161.523018
2011,KS,Kansas,2870386,10209,88655,355.6664504,3088.608988
2011,KY,Kentucky,4366814,10465,119037,239.6484027,2725.946193
2011,LA,Louisiana,4574766,25373,168529,554.6294608,3683.882411
2011,MA,Massachusetts,6607003,28232,148829,427.3041801,2252.594709
2011,MD,Maryland,5839572,28817,166846,493.4779467,2857.16145
2011,ME,Maine,1328544,1638,33829,123.292868,2546.321386
2011,MI,Michigan,9876801,43731,251329,442.7648183,2544.639707
2011,MN,Minnesota,5347299,12323,136183,230.452795,2546.762393
2011,MO,Missouri,6008984,26888,199085,447.4633316,3313.122485
2011,MS,Mississippi,2977457,8009,89809,268.9879316,3016.298808
2011,MT,Montana,997667,2755,23885,276.1442445,2394.085401
2011,NC,North Carolina,9651103,33421,337806,346.2920249,3500.180238
2011,ND,North Dakota,684740,1699,13334,248.1233753,1947.308467
2011,NE,Nebraska,1842234,4672,50894,253.6051338,2762.624075
2011,NH,New Hampshire,1317807,2864,32756,217.3307624,2485.644711
2011,NJ,New Jersey,8834773,27203,189719,307.9083073,2147.412276
2011,NM,New Mexico,2078674,11904,73549,572.6727712,3538.265259
2011,NV,Nevada,2720028,15452,70075,568.0823874,2576.260244
2011,NY,New York,19501616,77463,371837,397.2132361,1906.698399
2011,OH,Ohio,11541007,35218,380572,305.1553474,3297.563202
2011,OK,Oklahoma,3784163,17311,127618,457.4591528,3372.423439
2011,OR,Oregon,3868229,9643,121869,249.2872061,3150.511513
2011,PA,Pennsylvania,12743948,46189,283442,362.4387042,2224.13023
2011,RI,Rhode Island,1050646,2586,27976,246.1342831,2662.742732
2011,SC,South Carolina,4673348,27894,183243,596.8740184,3921.021931
2011,SD,South Dakota,823593,2105,15299,255.5874079,1857.592282
2011,TN,Tennessee,6399787,38895,230900,607.7546018,3607.932577
2011,TX,Texas,25631778,104734,892810,408.6099685,3483.215249
2011,UT,Utah,2814347,5547,84084,197.0972307,2987.691283
2011,VA,Virginia,8104384,16014,182902,197.5967575,2256.827909
2011,VT,Vermont,626592,925,15086,147.6239722,2407.627292
2011,WA,Washington,6823267,20152,244209,295.3423924,3579.06264
2011,WI,Wisconsin,5709843,14268,139912,249.8842788,2450.365098
2011,WV,West Virginia,1854908,5497,39009,296.3489294,2103.015352
2011,WY,Wyoming,567356,1245,12878,219.4389413,2269.827057
2012,US,United States,313873685,1217057,9001992,387.7537551,2868.030176
2012,AK,Alaska,730307,4412,20037,604.1294962,2743.640688
2012,AL,Alabama,4817528,21693,168878,450.2931794,3505.490783
2012,AR,Arkansas,2949828,13851,109389,469.552801,3708.317909
2012,AZ,Arizona,6551149,28077,231701,428.5813069,3536.799423
2012,CA,California,37999878,160944,1049465,423.5382019,2761.758867
2012,CO,Colorado,5189458,15951,139355,307.3731399,2685.347873
2012,CT,Connecticut,3591765,10183,77169,283.5096394,2148.498023
2012,DC,District of Columbia,633427,7866,30757,1241.816342,4855.650296
2012,DE,Delaware,917053,5048,30707,550.4589157,3348.443329
2012,FL,Florida,19320749,94087,632988,486.9738746,3276.208391
2012,GA,Georgia,9915646,37675,339473,379.955073,3423.609516
2012,HI,Hawaii,1390090,3378,43419,243.0058485,3123.466826
2012,IA,Iowa,3075039,8167,70357,265.5901275,2288.003502
2012,ID,Idaho,1595590,3348,31825,209.8283394,1994.560006
2012,IL,Illinois,12868192,53556,332706,416.1890031,2585.491419
2012,IN,Indiana,6537782,22544,197994,344.8264258,3028.458275
2012,KS,Kansas,2885398,10292,91066,356.6925603,3156.098396
2012,KY,Kentucky,4379730,9852,112800,224.9453733,2575.50123
2012,LA,Louisiana,4602134,22839,162673,496.269774,3534.729758
2012,MA,Massachusetts,6645303,27047,143325,407.0092816,2156.78653
2012,MD,Maryland,5884868,28086,162309,477.2579436,2758.073758
2012,ME,Maine,1328501,1626,33398,122.393585,2513.961224
2012,MI,Michigan,9882519,44962,249249,454.964974,2522.120119
2012,MN,Minnesota,5379646,12419,138152,230.8516211,2568.050017
2012,MO,Missouri,6024522,27189,199813,451.3055144,3316.661471
2012,MS,Mississippi,2986450,7769,83933,260.1416397,2810.46058
2012,MT,Montana,1005494,2803,26102,278.7684462,2595.937917
2012,NC,North Carolina,9748364,34464,328594,353.5362446,3370.760468
2012,ND,North Dakota,701345,1723,14297,245.6708182,2038.511717
2012,NE,Nebraska,1855350,4802,51203,258.8190907,2759.748834
2012,NH,New Hampshire,1321617,2841,32074,214.9639419,2426.875562
2012,NJ,New Jersey,8867749,25727,181481,290.1187212,2046.528381
2012,NM,New Mexico,2083540,11660,75094,559.6244853,3604.154468
2012,NV,Nevada,2754354,16763,77510,608.6000565,2814.089983
2012,NY,New York,19576125,79535,375268,406.2857179,1916.967735
2012,OH,Ohio,11553031,34827,370435,301.4533589,3206.388003
2012,OK,Oklahoma,3815780,18102,130969,474.3984192,3432.299556
2012,OR,Oregon,3899801,9638,126417,247.1408156,3241.626945
2012,PA,Pennsylvania,12764475,45384,276562,355.5492882,2166.653936
2012,RI,Rhode Island,1050304,2657,27039,252.9743769,2574.397508
2012,SC,South Carolina,4723417,26474,181049,560.4840733,3833.009027
2012,SD,South Dakota,834047,2701,17326,323.8426611,2077.340965
2012,TN,Tennessee,6454914,41213,217925,638.4748116,3376.110046
2012,TX,Texas,26060796,106475,876459,408.5638827,3363.132116
2012,UT,Utah,2854871,5939,86284,208.0304154,3022.343216
2012,VA,Virginia,8186628,15676,178434,191.4829891,2179.578698
2012,VT,Vermont,625953,891,15653,142.3429555,2500.666983
2012,WA,Washington,6895318,20553,254377,298.0718221,3689.126448
2012,WI,Wisconsin,5724554,16254,140780,283.9347834,2459.230885
2012,WV,West Virginia,1856680,5943,44500,320.087468,2396.75119
2012,WY,Wyoming,576626,1161,13222,201.3436786,2292.994072
2013,US,United States,316497531,1168298,8651892,369.1333693,2733.636491
2013,AK,Alaska,737259,4709,21211,638.7171944,2877.007944
2013,AL,Alabama,4833996,20834,161835,430.9891858,3347.851343
2013,AR,Arkansas,2958765,13705,106477,463.2000176,3598.69743
2013,AZ,Arizona,6634997,27576,223294,415.6143552,3365.397151
2013,CA,California,38431393,154739,1018907,402.6369796,2651.236191
2013,CO,Colorado,5272086,16099,139974,305.3630005,2655.002214
2013,CT,Connecticut,3599341,9439,71274,262.2424494,1980.195819
2013,DC,District of Columbia,649111,8415,31097,1296.388445,4790.706058
2013,DE,Delaware,925240,4633,29001,500.7349444,3134.429986
2013,FL,Florida,19600311,91993,607170,469.3445936,3097.756969
2013,GA,Georgia,9994759,37519,339808,375.3867402,3399.861868
2013,HI,Hawaii,1408987,3585,45266,254.4381176,3212.662714
2013,IA,Iowa,3092341,8443,67976,273.0293975,2198.205179
2013,ID,Idaho,1612843,3471,30230,215.2100359,1874.329987
2013,IL,Illinois,12890552,51956,296048,403.0548886,2296.627794
2013,IN,Indiana,6570713,23627,187472,359.5804595,2853.145465
2013,KS,Kansas,2895801,9928,85704,342.8412381,2959.595635
2013,KY,Kentucky,4399583,9280,104448,210.9290812,2374.043176
2013,LA,Louisiana,4629284,24127,165679,521.1821094,3578.933589
2013,MA,Massachusetts,6708874,27264,137274,406.3871225,2046.155584
2013,MD,Maryland,5938737,28235,157918,475.4377909,2659.117587
2013,ME,Maine,1328702,1761,30454,132.5353616,2292.011301
2013,MI,Michigan,9898193,44757,230135,452.1734422,2325.020335
2013,MN,Minnesota,5422060,12710,131193,234.4127509,2419.615423
2013,MO,Missouri,6044917,26216,189655,433.6866825,3137.429348
2013,MS,Mississippi,2992206,8303,81548,277.4875794,2725.347118
2013,MT,Montana,1014864,2924,26195,288.1174226,2581.134024
2013,NC,North Carolina,9848917,33587,305631,341.0222667,3103.193986
2013,ND,North Dakota,723857,1979,15356,273.396541,2121.413484
2013,NE,Nebraska,1868969,4949,49197,264.7983995,2632.306903
2013,NH,New Hampshire,1322616,2952,30409,223.1940336,2299.155613
2013,NJ,New Jersey,8911502,25748,167634,288.9299694,1881.097036
2013,NM,New Mexico,2086895,12990,78958,622.4558495,3783.515702
2013,NV,Nevada,2791494,16888,79177,604.9807021,2836.366476
2013,NY,New York,19695680,77563,358603,393.8071699,1820.719061
2013,OH,Ohio,11572005,33722,338414,291.4101748,2924.419753
2013,OK,Oklahoma,3853118,17187,126418,446.0543383,3280.927291
2013,OR,Oregon,3928068,9536,125083,242.7656548,3184.338968
2013,PA,Pennsylvania,12781296,42825,263176,335.0599188,2059.071318
2013,RI,Rhode Island,1053354,2710,25741,257.2734332,2443.717876
2013,SC,South Carolina,4771929,24263,173261,508.4526614,3630.83776
2013,SD,South Dakota,845510,2733,16274,323.236863,1924.755473
2013,TN,Tennessee,6497269,38063,207683,585.8307544,3196.466084
2013,TX,Texas,26505637,108757,862289,410.3164923,3253.228738
2013,UT,Utah,2902787,6644,88334,228.8834834,3043.0755
2013,VA,Virginia,8270345,16355,171558,197.754749,2074.375374
2013,VT,Vermont,626855,775,13882,123.6330571,2214.547224
2013,WA,Washington,6973742,20223,259139,289.9877856,3715.924679
2013,WI,Wisconsin,5742953,16118,125694,280.6570069,2188.66496
2013,WV,West Virginia,1853595,5657,39929,305.190724,2154.13831
2013,WY,Wyoming,583223,1212,12809,207.8107345,2196.243975
2014,US,United States,318907401,1153022,8209010,361.5538543,2574.104575
2014,AK,Alaska,737046,4684,20334,635.5098596,2758.850872
2014,AL,Alabama,4846411,20727,154087,427.6773059,3179.404306
2014,AR,Arkansas,2966835,14248,99452,480.2424132,3352.124402
2014,AZ,Arizona,6728783,26422,213406,392.6713048,3171.539341
2014,CA,California,38792291,153763,947193,396.3751458,2441.704204
2014,CO,Colorado,5355588,16487,135789,307.8466828,2535.463893
2014,CT,Connecticut,3594762,8575,69326,238.5415224,1928.528231
2014,DC,District of Columbia,659836,8199,34147,1242.58149,5175.073806
2014,DE,Delaware,935968,4568,27915,488.0508735,2982.47376
2014,FL,Florida,19905569,91345,583774,458.89168,2932.71697
2014,GA,Georgia,10097132,38955,339146,385.802622,3358.834964
2014,HI,Hawaii,1420257,3362,46022,236.7177208,3240.399449
2014,IA,Iowa,3109481,8484,65100,272.84296,2093.59697
2014,ID,Idaho,1634806,3439,30440,210.3613517,1861.994634
2014,IL,Illinois,12882189,47775,269647,370.860884,2093.176866
2014,IN,Indiana,6597880,24105,174909,365.3446258,2650.987893
2014,KS,Kansas,2902507,10235,80029,352.6261952,2757.237106
2014,KY,Kentucky,4412617,9495,99909,215.1784304,2264.166593
2014,LA,Louisiana,4648990,23983,161192,515.8754912,3467.247725
2014,MA,Massachusetts,6755124,26689,125481,395.0926734,1857.567678
2014,MD,Maryland,5975346,26767,150390,447.9573233,2516.841703
2014,ME,Maine,1330256,1698,26427,127.6446037,1986.610096
2014,MI,Michigan,9916306,42555,202692,429.1416582,2044.027282
2014,MN,Minnesota,5457125,12505,125377,229.1499645,2297.491811
2014,MO,Missouri,6063827,26882,176436,443.3173968,2909.647653
2014,MS,Mississippi,2993443,8331,86887,278.3082892,2902.5774
2014,MT,Montana,1023252,3361,25525,328.4625879,2494.497934
2014,NC,North Carolina,9940387,32718,285498,329.1421149,2872.101458
2014,ND,North Dakota,740040,2001,15857,270.3907897,2142.722015
2014,NE,Nebraska,1882980,5201,47526,276.2111122,2523.97795
2014,NH,New Hampshire,1327996,2625,26098,197.666258,1965.216763
2014,NJ,New Jersey,8938844,23319,154945,260.8726587,1733.389687
2014,NM,New Mexico,2085567,12465,73877,597.6791923,3542.29809
2014,NV,Nevada,2838281,18043,74574,635.70168,2627.435409
2014,NY,New York,19748858,75972,339113,384.6905983,1717.127137
2014,OH,Ohio,11596998,33130,322517,285.6773796,2781.038679
2014,OK,Oklahoma,3879610,16052,117445,413.7529288,3027.237274
2014,OR,Oregon,3971202,10294,123142,259.2162272,3100.874748
2014,PA,Pennsylvania,12793767,40298,246982,314.9815062,1930.486932
2014,RI,Rhode Island,1054907,2320,22982,219.9246,2178.580671
2014,SC,South Carolina,4829160,24038,168281,497.7677277,3484.684707
2014,SD,South Dakota,853304,2801,16036,328.2534712,1879.28335
2014,TN,Tennessee,6547779,39989,200911,610.7261714,3068.383951
2014,TX,Texas,26979078,109711,813515,406.6521473,3015.355084
2014,UT,Utah,2944498,6464,85473,219.5280825,2902.803806
2014,VA,Virginia,8328098,16522,161934,198.3886357,1944.429568
2014,VT,Vermont,626767,643,9721,102.5899577,1550.975083
2014,WA,Washington,7063166,20185,261257,285.7783606,3698.865353
2014,WI,Wisconsin,5759432,16763,120535,291.0530066,2092.827904
2014,WV,West Virginia,1848751,5850,38282,316.4298491,2070.695296
2014,WY,Wyoming,584304,1142,11477,195.4462061,1964.217257
2015,US,United States,320896618,1199310,8024115,373.7371891,2500.529625
2015,AK,Alaska,737709,5391,20806,730.7759564,2820.353283
2015,AL,Alabama,4853875,22957,144785,472.9623239,2982.874507
2015,AR,Arkansas,2977853,15769,97391,529.5425933,3270.510667
2015,AZ,Arizona,6817565,27968,207184,410.2344459,3038.973592
2015,CA,California,38993940,166883,1024914,427.9716284,2628.393027
2015,CO,Colorado,5448819,17348,144044,318.3809189,2643.582031
2015,CT,Connecticut,3584730,7938,65610,221.4392716,1830.263367
2015,DC,District of Columbia,670377,8538,31444,1273.611714,4690.49505
2015,DE,Delaware,944076,4760,25545,504.196696,2705.820294
2015,FL,Florida,20244914,93625,570270,462.4618312,2816.855631
2015,GA,Georgia,10199398,38891,316013,381.3068183,3098.34953
2015,HI,Hawaii,1431603,4201,45389,293.4472755,3170.501878
2015,IA,Iowa,3121997,8619,64688,276.0732954,2072.007116
2015,ID,Idaho,1652828,3593,28912,217.3849911,1749.244325
2015,IL,Illinois,12839047,49755,256962,387.5287628,2001.410229
2015,IN,Indiana,6612768,25373,171878,383.6971144,2599.183882
2015,KS,Kansas,2906721,11483,80059,395.0499549,2754.27191
2015,KY,Kentucky,4424611,9887,97545,223.4546721,2204.600585
2015,LA,Louisiana,4668960,25202,157708,539.777595,3377.797197
2015,MA,Massachusetts,6784240,26453,114547,389.9183991,1688.427886
2015,MD,Maryland,5994983,28185,142547,470.143118,2377.771547
2015,ME,Maine,1329453,1726,24361,129.8278314,1832.407765
2015,MI,Michigan,9917715,41712,191191,420.5807487,1927.772677
2015,MN,Minnesota,5482435,13319,121984,242.9394968,2224.99674
2015,MO,Missouri,6076204,30292,173788,498.5349406,2860.14097
2015,MS,Mississippi,2989390,8190,85785,273.9689368,2869.648992
2015,MT,Montana,1032073,3647,27276,353.366477,2642.836311
2015,NC,North Carolina,10035186,34734,275915,346.1221347,2749.475695
2015,ND,North Dakota,756835,1949,17716,257.5198029,2340.800835
2015,NE,Nebraska,1893765,5167,42597,272.8427234,2249.328718
2015,NH,New Hampshire,1330111,2692,23453,202.3891239,1763.236301
2015,NJ,New Jersey,8935421,22879,145701,256.048372,1630.600282
2015,NM,New Mexico,2080328,13672,77212,657.2040563,3711.530105
2015,NV,Nevada,2883758,20118,77137,697.6313546,2674.877712
2015,NY,New York,19747183,75126,317225,380.4390733,1606.431662
2015,OH,Ohio,11605090,34373,303743,296.1889998,2617.325673
2015,OK,Oklahoma,3907414,16746,114055,428.569893,2918.938203
2015,OR,Oregon,4024634,10680,119752,265.3657451,2975.475534
2015,PA,Pennsylvania,12791904,40348,231941,315.418252,1813.185903
2015,RI,Rhode Island,1055607,2565,20038,242.9881575,1898.244328
2015,SC,South Carolina,4894834,24448,162830,499.4653547,3326.568378
2015,SD,South Dakota,857919,3302,16739,384.8848201,1951.116597
2015,TN,Tennessee,6595056,40816,196047,618.8878457,2972.635865
2015,TX,Texas,27429639,113193,779234,412.6667507,2840.846721
2015,UT,Utah,2990632,7138,89797,238.6786472,3002.609482
2015,VA,Virginia,8367587,16705,157803,199.6393942,1885.884186
2015,VT,Vermont,626088,747,9064,119.3123011,1447.719809
2015,WA,Washington,7160290,20505,249474,286.3710827,3484.132626
2015,WI,Wisconsin,5767891,17549,114171,304.2533224,1979.423675
2015,WV,West Virginia,1841053,6397,38694,347.4641958,2101.731998
2015,WY,Wyoming,586555,1300,11151,221.6330949,1901.100494
2016,US,United States,323405935,1285606,7928530,397.5208433,2451.572201
2016,AK,Alaska,741522,5966,24876,804.5614291,3354.721775
2016,AL,Alabama,4860545,25878,143259,532.4094315,2947.38553
2016,AR,Arkansas,2988231,16563,98092,554.2744185,3282.611016
2016,AZ,Arizona,6908642,32542,207317,471.0332363,3000.835765
2016,CA,California,39296476,174796,1002070,444.813423,2550.025096
2016,CO,Colorado,5530105,19030,152146,344.1164318,2751.231667
2016,CT,Connecticut,3587685,8169,64875,227.6955753,1808.269121
2016,DC,District of Columbia,684336,8236,32377,1203.502373,4731.155456
2016,DE,Delaware,952698,4859,26370,510.0252126,2767.928557
2016,FL,Florida,20656589,88700,553812,429.4029377,2681.042838
2016,GA,Georgia,10313620,40268,307305,390.4351721,2979.60367
2016,HI,Hawaii,1428683,3452,42353,241.6211294,2964.478474
2016,IA,Iowa,3130869,9170,65888,292.8899293,2104.463649
2016,ID,Idaho,1680026,3876,29357,230.7107152,1747.413433
2016,IL,Illinois,12835726,56054,263256,436.702996,2050.96307
2016,IN,Indiana,6634007,26516,168460,399.698101,2539.3401
2016,KS,Kansas,2907731,11665,82293,401.1719103,2830.144879
2016,KY,Kentucky,4436113,10452,97713,235.6116717,2202.671573
2016,LA,Louisiana,4686157,26477,154511,565.0045442,3297.179331
2016,MA,Massachusetts,6823721,25975,106430,380.6574155,1559.706207
2016,MD,Maryland,6024752,29019,139716,481.6629797,2319.033215
2016,ME,Maine,1330232,1649,21908,123.9633387,1646.930761
2016,MI,Michigan,9933445,45782,190249,460.8874363,1915.236859
2016,MN,Minnesota,5525050,13365,117723,241.8982634,2130.713749
2016,MO,Missouri,6091176,31720,170661,520.7532995,2801.774239
2016,MS,Mississippi,2985415,8411,82521,281.736375,2764.138319
2016,MT,Montana,1038656,3886,28156,374.1373467,2710.810894
2016,NC,North Carolina,10156689,37767,277765,371.8436195,2734.798712
2016,ND,North Dakota,755548,1905,17451,252.1348743,2309.714274
2016,NE,Nebraska,1907603,5661,43197,296.7598604,2264.464881
2016,NH,New Hampshire,1335015,2668,20323,199.8479418,1522.304993
2016,NJ,New Jersey,8978416,21861,138012,243.4839286,1537.153101
2016,NM,New Mexico,2085432,14585,81930,699.3754771,3928.682402
2016,NV,Nevada,2939254,19924,75922,677.8590758,2583.036376
2016,NY,New York,19836286,74315,305224,374.6417046,1538.715463
2016,OH,Ohio,11622554,35759,300945,307.6690373,2589.319009
2016,OK,Oklahoma,3921207,17855,118010,455.3444896,3009.532524
2016,OR,Oregon,4085989,10983,121716,268.796612,2978.862645
2016,PA,Pennsylvania,12787085,40389,222394,315.857758,1739.207959
2016,RI,Rhode Island,1057566,2529,18910,239.1340115,1788.068073
2016,SC,South Carolina,4959822,25137,161534,506.8125429,3256.85075
2016,SD,South Dakota,861542,3636,17207,422.0339809,1997.232869
2016,TN,Tennessee,6649404,42459,191199,638.5384314,2875.43064
2016,TX,Texas,27904862,121064,769892,433.8455428,2758.988738
2016,UT,Utah,3044321,7406,90561,243.2726378,2974.752005
2016,VA,Virginia,8414380,18495,157292,219.8022908,1869.323705
2016,VT,Vermont,623354,851,9705,136.5195379,1556.900253
2016,WA,Washington,7280934,22101,254994,303.5462209,3502.215512
2016,WI,Wisconsin,5772917,17716,111911,306.8812526,1938.552035
2016,WV,West Virginia,1828637,6633,37282,362.7291803,2038.786265
2016,WY,Wyoming,584910,1431,11460,244.6530235,1959.275786
2017,AK,Alaska,739786,6338,26203,856.7342448,3541.970245
2017,AL,Alabama,4875120,25469,143774,522.4281659,2949.137662
2017,AR,Arkansas,3002997,16996,94419,565.9679314,3144.158985
2017,AZ,Arizona,7048876,35647,204999,505.7118326,2908.250904
2017,CA,California,39399349,178597,987063,453.299368,2505.277435
2017,CO,Colorado,5615902,20901,152032,372.1752979,2707.169748
2017,CT,Connecticut,3573880,8190,63646,229.1627027,1780.865614
2017,DC,District of Columbia,695691,6976,29736,1002.744034,4274.31144
2017,DE,Delaware,957078,4377,23430,457.3294967,2448.076332
2017,FL,Florida,20976812,85606,527125,408.0982372,2512.893761
2017,GA,Georgia,10413055,37118,297651,356.4563906,2858.440679
2017,HI,Hawaii,1424203,3577,40392,251.1580161,2836.112549
2017,IA,Iowa,3143637,9038,65652,287.5013877,2088.409062
2017,ID,Idaho,1718904,4111,28557,239.1640254,1661.349325
2017,IL,Illinois,12786196,55777,255108,436.2282574,1995.18293
2017,IN,Indiana,6660082,26307,158932,394.9951367,2386.336985
2017,KS,Kansas,2910689,11654,79387,400.3863003,2727.429828
2017,KY,Kentucky,4453874,10292,95899,231.0797297,2153.15925
2017,LA,Louisiana,4670818,25986,157272,556.3479459,3367.118993
2017,MA,Massachusetts,6863246,24318,97977,354.3221385,1427.560662
2017,MD,Maryland,6024891,30321,134705,503.2622167,2235.808083
2017,ME,Maine,1335063,1610,20142,120.59356,1508.692848
2017,MI,Michigan,9976447,44883,179839,449.889625,1802.635748
2017,MN,Minnesota,5568155,13345,122430,239.6664604,2198.753447
2017,MO,Missouri,6108612,32450,173380,531.2172389,2838.287978
2017,MS,Mississippi,2989663,7661,82764,256.2496174,2768.338773
2017,MT,Montana,1053090,3937,27294,373.8521874,2591.801271
2017,NC,North Carolina,10270800,38043,265483,370.3995794,2584.83273
2017,ND,North Dakota,755176,2133,16653,282.4507135,2205.181309
2017,NE,Nebraska,1917575,5979,43856,311.80006,2287.055265
2017,NH,New Hampshire,1349767,2642,18550,195.7374865,1374.31127
2017,NJ,New Jersey,8888543,20604,140086,231.8040201,1576.028827
2017,NM,New Mexico,2093395,16300,81865,778.6394828,3910.633206
2017,NV,Nevada,2972405,16663,78320,560.5898254,2634.903386
2017,NY,New York,19590719,70746,293390,361.1199773,1497.596898
2017,OH,Ohio,11664129,34621,280557,296.8159903,2405.297472
2017,OK,Oklahoma,3932640,17989,113611,457.428089,2888.924488
2017,OR,Oregon,4146592,11629,122524,280.447172,2954.812048
2017,PA,Pennsylvania,12790447,40030,210316,312.9679518,1644.320953
2017,RI,Rhode Island,1056486,2474,18585,234.1725304,1759.133581
2017,SC,South Carolina,5021219,25412,160368,506.0922457,3193.806126
2017,SD,South Dakota,873286,3753,16588,429.7561166,1899.492263
2017,TN,Tennessee,6708794,43940,198028,654.9612345,2951.767486
2017,TX,Texas,28322717,123984,723143,437.7546123,2553.226091
2017,UT,Utah,3103118,7515,86201,242.1757729,2777.883406
2017,VA,Virginia,8465207,17811,152515,210.4024154,1801.668878
2017,VT,Vermont,624525,1082,9339,173.2516713,1495.376486
2017,WA,Washington,7425432,22483,235206,302.7837303,3167.573281
2017,WI,Wisconsin,5792051,18638,104908,321.7858406,1811.240958
2017,WV,West Virginia,1817048,6564,32560,361.2452726,1791.91744
2017,WY,Wyoming,578934,1358,10528,234.5690528,1818.514718
2017,US,United States,325147121,1283875,7682988,394.8597164,2362.926658
2018,AK,Alaska,735139,6555,24345,891.6681063,3311.618619
2018,AL,Alabama,4887681,25567,138702,523.0906027,2837.787491
2018,AR,Arkansas,3009733,16904,89177,561.6445047,2962.953857
2018,AZ,Arizona,7158024,34053,192730,475.73185,2692.502847
2018,CA,California,39461588,176604,941644,447.5339411,2386.229363
2018,CO,Colorado,5691287,22851,154292,401.5084813,2711.021251
2018,CT,Connecticut,3571520,7485,59356,209.5746349,1661.925455
2018,DC,District of Columbia,701547,6995,30726,997.0821627,4379.749325
2018,DE,Delaware,965479,4079,22405,422.4845906,2320.60977
2018,FL,Florida,21244317,81980,486017,385.8914363,2287.750649
2018,GA,Georgia,10511131,35619,277803,338.8693377,2642.941088
2018,HI,Hawaii,1420593,3622,41027,254.9639482,2888.019299
2018,IA,Iowa,3148618,8303,57024,263.702996,1811.08029
2018,ID,Idaho,1750536,4196,25822,239.6980125,1475.091058
2018,IL,Illinois,12723071,52343,246679,411.4022471,1938.832221
2018,IN,Indiana,6695497,25009,146948,373.5196954,2194.728786
2018,KS,Kansas,2911359,12861,77449,441.7524599,2660.235306
2018,KY,Kentucky,4461153,9719,89235,217.8584774,2000.267644
2018,LA,Louisiana,4659690,25314,152996,543.2550234,3283.394389
2018,MA,Massachusetts,6882635,23424,87658,340.33477,1273.611052
2018,MD,Maryland,6035802,28330,122945,469.36596,2036.928978
2018,ME,Maine,1339057,1500,18201,112.0191299,1359.240122
2018,MI,Michigan,9984072,45176,166186,452.4807113,1664.511233
2018,MN,Minnesota,5606249,12403,112186,221.235268,2001.088428
2018,MO,Missouri,6121623,30696,162698,501.4356487,2657.759225
2018,MS,Mississippi,2981020,7929,71701,265.9827844,2405.250552
2018,MT,Montana,1060665,4040,26787,380.8931189,2525.491083
2018,NC,North Carolina,10381615,36980,243323,356.206621,2343.787551
2018,ND,North Dakota,758080,2154,15621,284.1388772,2060.600464
2018,NE,Nebraska,1925614,5583,40193,289.9334965,2087.28229
2018,NH,New Hampshire,1353465,2404,17201,177.6181874,1270.886207
2018,NJ,New Jersey,8886025,18536,125155,208.5972074,1408.447534
2018,NM,New Mexico,2092741,17637,70722,842.7703189,3379.39573
2018,NV,Nevada,3027341,16715,73998,552.1346951,2444.323253
2018,NY,New York,19530351,68512,281543,350.7975868,1441.566514
2018,OH,Ohio,11676341,34426,257848,294.835514,2208.294533
2018,OK,Oklahoma,3940235,18701,114395,474.6163617,2903.253232
2018,OR,Oregon,4181886,12146,122401,290.4431159,2926.932968
2018,PA,Pennsylvania,12800922,39099,190633,305.4389364,1489.213043
2018,RI,Rhode Island,1058287,2326,17625,219.7891498,1665.427242
2018,SC,South Carolina,5084156,25463,156330,500.830423,3074.846641
2018,SD,South Dakota,878698,3483,15191,396.3819196,1728.80785
2018,TN,Tennessee,6771631,42687,192897,630.3798893,2848.604716
2018,TX,Texas,28628666,118197,681143,412.8624086,2379.234156
2018,UT,Utah,3153550,7551,76294,239.4444356,2419.305227
2018,VA,Virginia,8501286,17357,142931,204.1691104,1681.286808
2018,VT,Vermont,624358,1155,8211,184.9900218,1315.110882
2018,WA,Washington,7523869,23719,223256,315.2500396,2967.303126
2018,WI,Wisconsin,5807406,17365,91238,299.0147408,1571.062881
2018,WV,West Virginia,1804291,5411,27888,299.8961919,1545.648679
2018,WY,Wyoming,577601,1235,10308,213.8154193,1784.622949
2018,US,United States,326687501,1252399,7219084,383.3629986,2209.782737
2019,AK,     Alaska,733603,6346,21293,865.0455355,2902.523572
2019,AL,     Alabama,4907965,24769,128726,504.6694506,2622.79784
2019,AR,     Arkansas,3020985,17547,86029,580.8370449,2847.713577
2019,AZ,     Arizona,7291843,32603,177628,447.1160446,2435.982234
2019,CA,     California,39437610,174341,921177,442.0678636,2335.783025
2019,CO,     Colorado,5758486,22149,150564,384.6323495,2614.645586
2019,CT,     Connecticut,3566022,6583,51076,184.6034601,1432.296267
2019,DC,     District of Columbia,708253,7403,30819,1045.247955,4351.411148
2019,DE,     Delaware,976668,4128,21932,422.661539,2245.594204
2019,FL,     Florida,21492056,81291,460966,378.2374288,2144.820393
2019,GA,     Georgia,10628020,34666,294817,326.1755247,2773.959778
2019,HI,     Hawaii,1415615,3745,40617,264.5493301,2869.212321
2019,IA,     Iowa,3159596,9086,58446,287.5684106,1849.793455
2019,ID,     Idaho,1789060,4162,22244,232.6361329,1243.334489
2019,IL,     Illinois,12667017,52601,235033,415.2595674,1855.472366
2019,IN,     Indiana,6731010,25006,131097,371.504425,1947.657187
2019,KS,     Kansas,2912635,11811,66306,405.5091009,2276.495338
